FishCode,PreyID,PreyIDsimple,AlternativeID,MasterName,LeftOtoCheck,RightOtoCheck,LeftLength,LeftWidth,LeftPerim,LeftArea,RightLength,RightWidth,RightPerim,RightArea,AverageLength,AverageWidth,AveragePerimeter,AverageArea,LeftComposition,RightComposition,Digestion,ActualFishLen,ActualFishWeight,AVGPredictedLength,SalmonSpecies,SalmonSex,SalmonLength,SalmonWeight,CollectionMonth,CollectionYear,CollectionDayofYear,Season,Latitude,Longitude,StatArea
17708,B,B,,17708HerringHerringB,YES,YES,3.639340041,1.815312916,9.39960754,4.660429164,3.553930342,1.784826497,9.33758523,4.63463177,3.596635192,1.800069706,9.368596385,4.647530467,Aragonite,Aragonite,4,,,165.622724,ch,female,82,18,7,2018,190,summer,54.26087333,-133.0659017,101
17710,A,A,,17710HerringHerringA,YES,YES,3.288395924,1.775383834,9.526085335,4.228426033,3.565891651,1.802824793,9.725946537,4.545809185,3.427143788,1.789104313,9.626015936,4.387117609,Aragonite,Aragonite,2,189,80.6117,157.7105263,ch,male,84,22,7,2018,189,summer,54.25708,-133.0893933,101
17711,A,A,Unidentified Fish,17711Unidentified FishHerringA,YES,YES,4.113542004,2.142224136,12.04828027,6.218592042,3.978415606,2.07291049,11.23025582,5.846982921,4.045978805,2.107567313,11.63926804,6.032787481,Aragonite,Aragonite,3,218,123.69,186.5989826,ch,female,84,15,6,2018,171,summer,54.17264167,-132.9431133,1
17714,A,A,,17714HerringHerringA,NO,YES,,,,,3.087716536,1.506132952,8.550277335,3.273460104,3.087716536,1.506132952,8.550277335,3.273460104,Vaterite,Aragonite,3,142,28.774,141.8653834,ch,male,94,28,6,2018,162,summer,54.189211,-133.026946,1
17715,A,A,,17715HerringHerringA,YES,YES,3.304324837,1.757476524,9.769992072,4.076496147,3.322781101,1.765177064,9.38681266,4.128685958,3.313552969,1.761326794,9.578402366,4.102591053,Aragonite,Aragonite,3,153,14.1351,152.4078797,ch,female,72,8,6,2018,153,summer,54.235765,-132.9645383,101
17726,A,A,,17726HerringHerringA,YES,YES,3.419747021,1.622009559,9.501915317,3.954465793,3.416092034,1.608519757,9.501832951,3.909005264,3.417919528,1.615264658,9.501874134,3.931735529,Aragonite,Aragonite,3,163,45.4862,157.2799194,ch,male,84,18,7,2018,192,summer,54.17264167,-132.9431133,1
17733,A,A,,17733HerringHerringA,NO,YES,,,,,3.566383328,1.726178744,9.632976972,4.294510731,3.566383328,1.726178744,9.632976972,4.294510731,,Aragonite,3,178,53.8521,164.2105065,ch,,87,23,8,2018,243,summer,54.15046333,-132.888115,1
17733,A,A,Unidentified Fish,17733Unidentified FishHerringA,YES,NO,2.875173397,1.70666511,8.191479712,3.521780767,,,,,2.875173397,1.70666511,8.191479712,3.521780767,Aragonite,,4,,,131.9434445,ch,,87,23,8,2018,243,summer,54.15046333,-132.888115,1
17733,B,B,,17733HerringHerringB,YES,YES,3.591762911,1.78126878,9.768162479,4.481794041,3.514469459,1.781528343,9.764196374,4.372716498,3.553116185,1.781398561,9.766179426,4.42725527,Aragonite,Aragonite,3,173,64.5486,163.5911698,ch,,87,23,8,2018,243,summer,54.15046333,-132.888115,1
17737,A,A,,17737HerringHerringA,YES,YES,3.207513315,1.615091085,8.824687041,3.720926846,3.212513717,1.578015767,8.784622445,3.607161008,3.210013516,1.596553426,8.804654743,3.664043927,Aragonite,Aragonite,3,153,44.9515,147.5744509,ch,female,83,15,6,2018,165,summer,54.25739667,-132.9994767,1
17738,A,A,,17738HerringHerringA,YES,YES,3.488810263,1.750976416,9.666591905,4.496014579,3.440692239,1.748461426,9.606396399,4.442132051,3.464751251,1.749718921,9.636494152,4.469073315,Aragonite,Aragonite,3,169,42.5536,159.4661179,ch,female,79,14,8,2018,235,summer,54.235765,-132.9645383,101
17738,A,A,Unidentified Fish,17738Unidentified FishHerringA,NO,YES,,,,,3.70634578,1.68671922,10.1634163,4.46118799,3.70634578,1.68671922,10.1634163,4.46118799,,Aragonite,4,,,170.7442337,ch,female,79,14,8,2018,235,summer,54.235765,-132.9645383,101
17739,A,A,Unidentified Fish,17739Unidentified FishHerringA,YES,NO,3.676522028,1.732511731,10.1920703,4.533087077,,,,,3.676522028,1.732511731,10.1920703,4.533087077,Aragonite,,4,,,169.3520013,ch,male,,,7,2018,199,summer,54.22323333,-133.094255,101
17739,B,B,Unidentified Fish,17739Unidentified FishHerringB,NO,YES,,,,,4.173072979,1.993293157,10.98766115,5.590757027,4.173072979,1.993293157,10.98766115,5.590757027,,Aragonite,4,,,192.5319928,ch,male,,,7,2018,199,summer,54.22323333,-133.094255,101
17742,A,A,,17742HerringHerringA,YES,YES,1.859530753,1.021344081,4.962348833,1.323386595,1.889244787,0.985890061,4.867751569,1.30035024,1.87438777,1.003617071,4.915050201,1.311868418,Aragonite,Aragonite,3,75,3.2948,85.22476988,ch,male,54,5.25,9,2018,251,summer,48.41464598,-123.4159602,19
17742,C,C,Unidentified Fish,17742Unidentified FishHerringC,NO,YES,,,,,1.994412046,1.090760342,5.304818452,1.502179915,1.994412046,1.090760342,5.304818452,1.502179915,,Aragonite,4,,,90.82774312,ch,male,54,5.25,9,2018,251,summer,48.41464598,-123.4159602,19
17743,A,A,,17743HerringHerringA,YES,YES,1.632397339,0.933997427,4.320714041,1.084582814,1.574883594,0.923481565,4.184131412,1.041809706,1.603640466,0.928739496,4.252422727,1.06319626,Aragonite,Aragonite,3,78,3.8605,72.58574424,ch,female,72,11.25,9,2018,249,summer,48.42648478,-123.4670006,19
17746,A,A,Unidentified Fish,17746Unidentified FishHerringA,YES,NO,3.106528318,1.626656496,8.774843697,3.678693099,,,,,3.106528318,1.626656496,8.774843697,3.678693099,Aragonite,,4,,,142.743555,ch,male,89,24,8,2018,243,summer,54.15823167,-132.671125,1
17748,A,A,Unidentified Fish,17748Unidentified FishHerringA,YES,YES,1.854417711,1.016516694,4.893623898,1.299725956,1.88826531,0.999391763,5.03486093,1.275929574,1.87134151,1.007954229,4.964242414,1.287827765,Aragonite,Aragonite,4,,,85.08256439,ch,male,62,8.125,8,2018,221,summer,48.4277524,-123.4463669,19
17749,A,A,,17749HerringHerringA,YES,YES,1.8908767,1.019390803,5.007784562,1.340221208,1.83289423,1.010522359,4.957971393,1.323058013,1.861885465,1.014956581,4.982877977,1.331639611,Aragonite,Aragonite,3,82,4.7095,84.64113727,ch,male,55,5.25,9,2018,272,summer,48.41464598,-123.4159602,19
17749,A,A,Unidentified Fish,17749Unidentified FishHerringA,NO,YES,,,,,1.757593792,0.998006438,4.887491713,1.260891239,1.757593792,0.998006438,4.887491713,1.260891239,,Aragonite,4,,,79.77259341,ch,male,55,5.25,9,2018,272,summer,48.41464598,-123.4159602,19
17749,B,B,,17749HerringHerringB,YES,YES,1.955822135,1.010256772,5.138289467,1.407824816,1.963113341,1.012741285,5.213335189,1.387965071,1.959467738,1.011499028,5.175812328,1.397894944,Aragonite,Aragonite,3,83,4.7847,89.19647294,ch,male,55,5.25,9,2018,272,summer,48.41464598,-123.4159602,19
17749,C,C,,17749HerringHerringC,YES,YES,1.877404709,0.998525122,5.141250392,1.327872681,1.865187967,1.012874153,5.006780122,1.345668432,1.871296338,1.005699637,5.074015257,1.336770557,Aragonite,Aragonite,2,85,6.559,85.08045565,ch,male,55,5.25,9,2018,272,summer,48.41464598,-123.4159602,19
17749,D,D,,17749HerringHerringD,YES,YES,1.856644689,1.043022703,5.259457994,1.393975519,1.844569158,0.979237937,7.186947634,1.255120338,1.850606923,1.01113032,6.223202814,1.324547928,Aragonite,Vaterite,3,85,4.7989,84.11463239,ch,male,55,5.25,9,2018,272,summer,48.41464598,-123.4159602,19
17752,A,A,Unidentified Fish,17752Unidentified FishHerringA,YES,YES,1.36747801,0.772084504,3.642737585,0.725198338,1.366394324,0.776490135,3.641108136,0.732256936,1.366936167,0.77428732,3.641922861,0.728727637,Aragonite,Aragonite,3,55,1.3727,61.53591415,ch,female,78,,7,2018,211,summer,49.51646899,-124.5643873,14
17752,B,B,Unidentified Fish,17752Unidentified FishHerringB,YES,YES,1.340190878,0.823529207,3.634205761,0.776421271,1.36079529,0.826768789,3.701634689,0.779540144,1.350493084,0.825148998,3.667920225,0.777980707,Aragonite,Aragonite,3,53,1.3263,60.76831814,ch,female,78,,7,2018,211,summer,49.51646899,-124.5643873,14
17753,A,A,,17753HerringHerringA,YES,YES,2.792256359,1.359984594,7.300660056,2.722485079,2.918116548,1.390692671,7.637256786,2.758504604,2.855186454,1.375338632,7.468958421,2.740494841,Aragonite,Aragonite,3,118,14.7002,131.010414,ch,male,78.5,16,7,2018,202,summer,48.92575856,-123.622756,17
17753,A,B,Unidentified Fish,17753Unidentified FishHerringB,YES,YES,1.530024678,0.899840499,4.107116692,0.968000436,1.532225709,0.890101078,4.082138032,0.949966739,1.531125193,0.894970789,4.094627362,0.958983588,Aragonite,Aragonite,4,,,69.20058628,ch,male,78.5,16,7,2018,202,summer,48.92575856,-123.622756,17
17755,A,A,,17755HerringHerringA,YES,YES,2.93178976,1.46474836,8.126815263,2.968793698,2.956179211,1.454752049,7.941028433,2.942313916,2.943984486,1.459750205,8.033921848,2.955553807,Aragonite,Aragonite,2,136,25.8416,135.1556838,ch,male,60,8,6,2018,181,summer,48.35967855,-123.7568238,20
17755,A,,Unidentified Material,17755Unidentified MaterialHerring,NO,YES,,,,,2.633060951,1.362881831,7.142813339,2.503960716,2.633060951,1.362881831,7.142813339,2.503960716,,Aragonite,4,,,120.6411513,ch,male,60,8,6,2018,181,summer,48.35967855,-123.7568238,20
17755,B,B,,17755HerringHerringB,YES,NO,2.936278883,1.438913205,8.009622923,2.888010101,,,,,2.936278883,1.438913205,8.009622923,2.888010101,Aragonite,,3,124,20.4949,134.7959708,ch,male,60,8,6,2018,181,summer,48.35967855,-123.7568238,20
17756,A,A,,17756HerringHerringA,YES,YES,2.908404086,1.455341594,7.938816939,2.921454588,2.949018146,1.478183501,8.041762831,2.988785226,2.928711116,1.466762548,7.990289885,2.955119907,Aragonite,Aragonite,4,,,134.4426923,ch,,69,11,7,2018,202,summer,48.60196503,-123.265792,19
17760,A,A,Unidentified Fish,17760Unidentified FishHerringA,YES,YES,2.842263543,1.462988902,8.006136287,2.922033581,2.915413409,1.470674808,7.912984171,3.001112297,2.878838476,1.466831855,7.959560229,2.961572939,Aragonite,Aragonite,4,,,132.1145377,ch,female,80,15,6,2018,180,summer,48.37765726,-123.7053984,20
17764,A,A,,17764HerringHerringA,NO,YES,,,,,1.546751199,0.870127738,4.059674521,0.930627419,1.546751199,0.870127738,4.059674521,0.930627419,,Aragonite,2,73,3.8759,69.93003949,ch,female,82,22,7,2018,185,summer,48.35375476,-123.8212643,20
17764,B,B,,17764HerringHerringB,YES,YES,1.222249174,0.769845357,3.296119778,0.662131373,1.261159544,0.784049957,3.344303558,0.69401024,1.241704359,0.776947657,3.320211668,0.678070807,Aragonite,Aragonite,2,63,2.3239,55.6898429,ch,female,82,22,7,2018,185,summer,48.35375476,-123.8212643,20
17764,C,C,,17764HerringHerringC,YES,YES,1.384227509,0.782055792,3.690384903,0.765904732,1.376036189,0.815293538,3.614873327,0.762233842,1.380131849,0.798674665,3.652629115,0.764069287,Aragonite,Aragonite,2,62,2.7111,62.15191496,ch,female,82,22,7,2018,185,summer,48.35375476,-123.8212643,20
17764,D,D,,17764HerringHerringD,NO,YES,,,,,1.265900372,0.737752371,3.267751302,0.651097779,1.265900372,0.737752371,3.267751302,0.651097779,,Aragonite,3,63,2.202,56.81936119,ch,female,82,22,7,2018,185,summer,48.35375476,-123.8212643,20
17764,F,F,,17764HerringHerringF,YES,YES,1.527371311,0.87121717,4.148406843,0.968897763,1.518161757,0.874370605,4.045793048,0.959552554,1.522766534,0.872793887,4.097099946,0.964225159,Aragonite,Aragonite,3,74,4.9004,68.81038732,ch,female,82,22,7,2018,185,summer,48.35375476,-123.8212643,20
17766,A,A,,17766HerringHerringA,YES,YES,2.567999047,1.476590585,7.094170401,2.679441881,2.614351434,1.449249995,7.01405844,2.640272249,2.591175241,1.46292029,7.054114421,2.659857065,Aragonite,Aragonite,3,128,17.5846,118.6858426,ch,male,61,6.5,9,2018,258,summer,48.42394945,-123.4244635,19
17766,A,A,Unidentified Fish,17766Unidentified FishHerringA,NO,YES,,,,,2.822013158,1.40750274,7.372820378,2.817386951,2.822013158,1.40750274,7.372820378,2.817386951,,Aragonite,4,,,129.4618183,ch,male,61,6.5,9,2018,258,summer,48.42394945,-123.4244635,19
17769,A,A,Unidentified Fish,17769Unidentified FishHerringA,YES,YES,2.900373546,1.385541235,7.679101463,2.816660461,2.89241451,1.384849595,7.691936808,2.792557862,2.896394028,1.385195415,7.685519135,2.804609161,Aragonite,Aragonite,3,127,14.4085,132.934066,ch,female,64,,6,2018,174,summer,50.00974064,-125.1334192,13
17769,B,B,Unidentified Fish,17769Unidentified FishHerringB,YES,YES,3.384597155,1.725376414,9.702687768,4.108342966,3.484055014,1.795649052,10.64257114,4.3435141,3.434326085,1.760512733,10.17262945,4.225928533,Aragonite,Vaterite,4,,,158.0458103,ch,female,64,,6,2018,174,summer,50.00974064,-125.1334192,13
17772,A,A,Unidentified Fish,17772Unidentified FishHerringA,YES,YES,2.924641845,1.444512622,7.98671355,2.920181914,2.909183072,1.468524053,8.024922702,2.902719733,2.916912459,1.456518337,8.005818126,2.911450824,Aragonite,Aragonite,4,,,133.8919074,ch,male,73,,6,2018,163,summer,49.21275341,-123.8059113,17
17773,A,A,Unidentified Fish,17773Unidentified FishHerringA,YES,YES,2.354417781,1.250392275,6.575511459,2.103763655,2.322124312,1.235784072,6.512336276,2.074741097,2.338271047,1.243088173,6.543923868,2.089252376,Aragonite,Aragonite,3,98,6.408,106.879769,ch,male,63.45177665,6.5,3,2018,84,spring,49.43062308,-123.4371707,28
17773,A,A,,17773HerringHerringA,YES,YES,2.064526906,1.072086775,5.371696981,1.550739189,2.110698961,1.088602728,5.416598187,1.581353135,2.087612933,1.080344751,5.394147584,1.566046162,Aragonite,Aragonite,3,86,4.456,95.17854696,ch,male,63.45177665,6.5,3,2018,84,spring,49.43062308,-123.4371707,28
17773,B,B,Unidentified Fish,17773Unidentified FishHerringB,YES,YES,2.170489836,1.16267903,5.691559854,1.761679234,2.104318368,1.128453827,6.299124894,1.597426613,2.137404102,1.145566429,5.995342374,1.679552924,Aragonite,Aragonite,4,,,97.50289829,ch,male,63.45177665,6.5,3,2018,84,spring,49.43062308,-123.4371707,28
17776,A,A,,17776HerringHerringA,YES,YES,3.491682056,1.784204826,9.62139317,4.533163561,3.434086251,1.789243711,9.676800013,4.473437418,3.462884154,1.786724269,9.649096592,4.50330049,Aragonite,Aragonite,3,182,54.2588,159.3789581,ch,female,69,,6,2018,153,summer,49.23346277,-123.9128993,17
17777,A,A,Unidentified Fish,17777Unidentified FishHerringA,YES,YES,2.848437504,1.407415105,9.869498912,2.593263731,2.835322694,1.374470241,7.846879931,2.723856656,2.841880099,1.390942673,8.858189422,2.658560194,Vaterite,Aragonite,4,,,130.3892468,ch,,62,,6,2018,153,summer,49.23346277,-123.9128993,17
17783,A,A,Unidentified Material,17783Unidentified MaterialHerringA,YES,YES,1.337063216,0.822105999,3.572166713,0.806114329,1.931841642,1.019537845,5.196884108,1.372248824,1.634452429,0.920821922,4.384525411,1.089181577,Aragonite,Aragonite,4,,,74.02410829,ch,female,72,,7,2018,193,summer,48.8742319,-125.2898213,23
17792,A,A,Unidentified Fish,17792Unidentified FishHerringA,YES,YES,2.683850281,1.345473158,7.123826076,2.663616328,2.799347261,1.365628765,7.336275412,2.78731255,2.741598771,1.355550962,7.230050744,2.725464439,Aragonite,Aragonite,4,,,125.7079138,co,male,65,,7,2018,193,summer,48.8742319,-125.2898213,23
17793,A,A,,17793HerringHerringA,YES,YES,2.510403993,1.266426017,6.598079717,2.288536491,2.615613067,1.271780916,6.864453517,2.342547553,2.56300853,1.269103467,6.731266617,2.315542022,Aragonite,Aragonite,3,121,12.977,117.3709642,ch,female,66,8,5,2018,128,spring,49.3813018,-123.5388976,29
17795,A,A,,17795HerringHerringA,YES,YES,1.426520888,0.875628385,3.892748679,0.896985763,1.409250916,0.858789033,3.846805808,0.890815081,1.417885902,0.867208709,3.869777244,0.893900422,Aragonite,Aragonite,4,,,63.91434968,ch,female,63,,7,2018,198,summer,48.70337357,-123.4351837,18
17796,A,A,,17796HerringHerringA,YES,YES,1.387645996,0.910358836,3.897127129,0.859536003,1.455078484,0.904854545,3.921202335,0.872698867,1.42136224,0.907606691,3.909164732,0.866117435,Aragonite,Aragonite,3,79,4.1041,64.07663209,ch,male,75,,7,2018,192,summer,48.8742319,-125.2898213,23
17796,A,A,Unidentified Fish,17796Unidentified FishHerringA,YES,YES,1.06139524,0.748875462,2.974245908,0.572236845,1.117830148,0.751921795,3.08531017,0.604307189,1.089612694,0.750398629,3.029778039,0.588272017,Aragonite,Aragonite,4,,,48.58989978,ch,male,75,,7,2018,192,summer,48.8742319,-125.2898213,23
17796,B,B,,17796HerringHerringB,YES,NO,1.127657281,0.719258401,3.034823174,0.585378502,,,,,1.127657281,0.719258401,3.034823174,0.585378502,Aragonite,,3,54,1.3072,50.36589719,ch,male,75,,7,2018,192,summer,48.8742319,-125.2898213,23
17796,B,B,Unidentified Fish,17796Unidentified FishHerringB,YES,YES,1.140754852,0.803601442,3.199341333,0.644490979,1.138567363,0.789497197,3.469231059,0.619240819,1.139661108,0.79654932,3.334286196,0.631865899,Aragonite,Aragonite,4,,,50.92625982,ch,male,75,,7,2018,192,summer,48.8742319,-125.2898213,23
17796,C,C,Unidentified Fish,17796Unidentified FishHerringC,YES,YES,1.297313717,0.804151904,3.458915271,0.750684601,1.289517967,0.798274589,3.411886936,0.725559102,1.293415842,0.801213247,3.435401104,0.738121852,Aragonite,Aragonite,4,,,58.10383834,ch,male,75,,7,2018,192,summer,48.8742319,-125.2898213,23
17796,E,E,Unidentified Fish,17796Unidentified FishHerringE,YES,YES,1.38662227,0.810872106,3.706841632,0.795592597,1.409654078,0.819671492,3.737674183,0.812115048,1.398138174,0.815271799,3.722257908,0.803853823,Aragonite,Aragonite,4,,,62.99248624,ch,male,75,,7,2018,192,summer,48.8742319,-125.2898213,23
17800,A,A,,17800HerringHerringA,YES,YES,1.495482362,0.864327224,3.943511967,0.923587109,1.55346658,0.878846903,4.050056106,0.941170676,1.524474471,0.871587064,3.996784037,0.932378893,Aragonite,Aragonite,2,78,3.6715,68.89011726,ch,,,,7,2018,211,summer,48.33153436,-123.7085729,20
17800,A,A,Unidentified Fish,17800Unidentified FishHerringA,YES,YES,1.333693264,0.795958732,3.567025143,0.748452887,1.342317962,0.80734479,3.520334635,0.750984783,1.338005613,0.801651761,3.543679889,0.749718835,Aragonite,Aragonite,4,,,60.18537803,ch,,,,7,2018,211,summer,48.33153436,-123.7085729,20
17801,A,A,,17801HerringHerringA,NO,YES,,,,,2.578026336,1.255220812,6.913647276,2.286067935,2.578026336,1.255220812,6.913647276,2.286067935,,Aragonite,2,119,15.5902,118.0720254,co,female,,,7,2018,192,summer,48.33153436,-123.7085729,20
17801,A,A,Unidentified Fish,17801Unidentified FishHerringA,YES,YES,1.38813291,0.800386607,3.62322915,0.765209253,1.383037305,0.802298099,3.625031643,0.773570106,1.385585108,0.801342353,3.624130397,0.76938968,Aragonite,Aragonite,4,,,62.40648399,co,female,,,7,2018,192,summer,48.33153436,-123.7085729,20
17801,B,B,,17801HerringHerringB,YES,YES,1.270922731,0.793442937,3.45439238,0.710586221,1.30220995,0.777922709,3.446987687,0.72521077,1.286566341,0.785682823,3.450690034,0.717898496,Aragonite,Aragonite,2,66,2.9205,57.78408991,co,female,,,7,2018,192,summer,48.33153436,-123.7085729,20
17803,A,A,Unidentified Fish,17803Unidentified FishHerringA,YES,YES,1.44122403,0.846200504,3.907735758,0.842472255,1.477297357,0.850414724,3.880342624,0.869369884,1.459260694,0.848307614,3.894039191,0.85592107,Aragonite,Aragonite,4,,,65.84580769,ch,male,,,7,2018,197,summer,48.33153436,-123.7085729,20
17805,A,A,,17805HerringHerringA,YES,YES,2.717786892,1.302282908,7.154328574,2.515810246,2.704627967,1.309364537,7.099591702,2.492264476,2.71120743,1.305823723,7.126960138,2.504037361,Aragonite,Aragonite,3,116,16.3448,124.2891852,ch,female,73.60406091,12.2,5,2018,134,spring,49.35646722,-123.4885095,29
17805,A,A,Unidentified Fish,17805Unidentified FishHerringA,YES,YES,2.686176637,1.414097533,7.117494223,2.587103947,2.772740955,1.369654583,7.385675333,2.658693477,2.729458796,1.391876058,7.251584778,2.622898712,Aragonite,Aragonite,4,,,125.1411955,ch,female,73.60406091,12.2,5,2018,134,spring,49.35646722,-123.4885095,29
17808,A,A,,17808HerringHerringA,YES,YES,2.025380242,1.057255051,5.36021177,1.547953804,1.996262347,1.10750099,5.458361265,1.561298642,2.010821295,1.082378021,5.409286518,1.554626223,Aragonite,Aragonite,2,97,8.5895,91.59375967,co,female,,,9,2018,251,summer,48.33153436,-123.7085729,20
17808,B,B,,17808HerringHerringB,YES,YES,1.725815123,0.970728025,4.700392113,1.197078069,1.761906205,0.974991605,4.754120107,1.211524871,1.743860664,0.972859815,4.72725611,1.20430147,Aragonite,Aragonite,2,87,5.5954,79.13150352,co,female,,,9,2018,251,summer,48.33153436,-123.7085729,20
17811,A,A,,17811HerringHerringA,NO,YES,,,,,1.827570593,0.936373771,4.806203788,1.207323249,1.827570593,0.936373771,4.806203788,1.207323249,,Aragonite,2,81,5.0681,83.03925042,co,,,,9,2018,248,summer,48.33153436,-123.7085729,20
17811,B,B,,17811HerringHerringB,YES,YES,1.645370206,0.941407927,4.949515979,1.082153145,1.611248577,0.883972844,4.073435123,0.985046914,1.628309392,0.912690386,4.511475551,1.03360003,Vaterite,Aragonite,2,70,3.278,73.73733901,co,,,,9,2018,248,summer,48.33153436,-123.7085729,20
